system:time_start,precipitationCal
"Mar 5, 2018",1.327
"Mar 6, 2018",1.228
"Mar 7, 2018",0.983
"Mar 8, 2018",1.752
"Mar 9, 2018",13.103
"Mar 10, 2018",5.915
"Mar 11, 2018",2.209
"Mar 12, 2018",22.458
"Mar 13, 2018",0
"Mar 14, 2018",0
"Mar 15, 2018",0
"Mar 16, 2018",0
"Mar 17, 2018",0.129
"Mar 18, 2018",0.064
"Mar 19, 2018",0
"Mar 20, 2018",0
"Mar 21, 2018",0.149
"Mar 22, 2018",1.444
"Mar 23, 2018",1.423
"Mar 24, 2018",0.35
"Mar 25, 2018",0
"Mar 26, 2018",0
"Mar 27, 2018",2.198
"Mar 28, 2018",0
"Mar 29, 2018",1.072
"Mar 30, 2018",0
"Mar 31, 2018",0
"Apr 1, 2018",0
"Apr 2, 2018",0
"Apr 3, 2018",0
"Apr 4, 2018",2.276
"Apr 5, 2018",0.884
"Apr 6, 2018",2.103
"Apr 7, 2018",10.092
"Apr 8, 2018",9.583
"Apr 9, 2018",4.732
"Apr 10, 2018",5.648
"Apr 11, 2018",4.569
"Apr 12, 2018",6.411
"Apr 13, 2018",2.663
"Apr 14, 2018",0.012
"Apr 15, 2018",0.134
"Apr 16, 2018",2.211
"Apr 17, 2018",0.34
"Apr 18, 2018",0.17
"Apr 19, 2018",0.005
"Apr 20, 2018",0
"Apr 21, 2018",2.649
"Apr 22, 2018",0.018
"Apr 23, 2018",1.798
"Apr 24, 2018",5.996
"Apr 25, 2018",2.189
"Apr 26, 2018",0
"Apr 27, 2018",2.493
"Apr 28, 2018",0
"Apr 29, 2018",0
"Apr 30, 2018",0
"May 1, 2018",0
"May 2, 2018",0
"May 3, 2018",0
"May 4, 2018",0
"May 5, 2018",0
"May 6, 2018",0
"May 7, 2018",0
"May 8, 2018",7.153
"May 9, 2018",8.7
"May 10, 2018",0
"May 11, 2018",0
"May 12, 2018",0
"May 13, 2018",0
"May 14, 2018",3.31
"May 15, 2018",0
"May 16, 2018",0
"May 17, 2018",1.336
"May 18, 2018",1.536
"May 19, 2018",0
"May 20, 2018",0.196
"May 21, 2018",0.211
"May 22, 2018",0
"May 23, 2018",0
"May 24, 2018",11.432
"May 25, 2018",9.214
"May 26, 2018",0.491
"May 27, 2018",0
"May 28, 2018",0
"May 29, 2018",0
"May 30, 2018",0
"May 31, 2018",0
"Jun 1, 2018",0
"Jun 2, 2018",1.98
"Jun 3, 2018",0
"Jun 4, 2018",0
"Jun 5, 2018",0
"Jun 6, 2018",0
"Jun 7, 2018",0
"Jun 8, 2018",1.314
"Jun 9, 2018",1.584
"Jun 10, 2018",0
"Jun 11, 2018",0.273
"Jun 12, 2018",0
"Jun 13, 2018",0
"Jun 14, 2018",0
"Jun 15, 2018",0
"Jun 16, 2018",0
"Jun 17, 2018",0
"Jun 18, 2018",0
"Jun 19, 2018",0
"Jun 20, 2018",0
"Jun 21, 2018",4.83
"Jun 22, 2018",0
"Jun 23, 2018",0
"Jun 24, 2018",0.202
"Jun 25, 2018",0
"Jun 26, 2018",0
"Jun 27, 2018",0
"Jun 28, 2018",0
"Jun 29, 2018",0
"Jun 30, 2018",0.186
"Jul 1, 2018",0
"Jul 2, 2018",0
"Jul 3, 2018",0
"Jul 4, 2018",0
"Jul 5, 2018",0
"Jul 6, 2018",0
"Jul 7, 2018",0
"Jul 8, 2018",0
"Jul 9, 2018",0
"Jul 10, 2018",0
"Jul 11, 2018",0
"Jul 12, 2018",0
"Jul 13, 2018",1.688
"Jul 14, 2018",0
"Jul 15, 2018",2.442
"Jul 16, 2018",0.653
"Jul 17, 2018",0
"Jul 18, 2018",2.854
"Jul 19, 2018",0
"Jul 20, 2018",0
"Jul 21, 2018",0
"Jul 22, 2018",0.627
"Jul 23, 2018",6.747
"Jul 24, 2018",0.625
"Jul 25, 2018",0
"Jul 26, 2018",6.747
"Jul 27, 2018",0
"Jul 28, 2018",0
"Jul 29, 2018",0
"Jul 30, 2018",0
"Jul 31, 2018",0
"Aug 1, 2018",0
"Aug 2, 2018",4.411
"Aug 3, 2018",0
"Aug 4, 2018",0.483
"Aug 5, 2018",0
"Aug 6, 2018",5.454
"Aug 7, 2018",11.291
"Aug 8, 2018",0
"Aug 9, 2018",0.181
"Aug 10, 2018",2.585
"Aug 11, 2018",0.956
"Aug 12, 2018",0
"Aug 13, 2018",0
"Aug 14, 2018",0
"Aug 15, 2018",0
"Aug 16, 2018",0
"Aug 17, 2018",5.236
"Aug 18, 2018",1.208
"Aug 19, 2018",0
"Aug 20, 2018",0
"Aug 21, 2018",0
"Aug 22, 2018",0
"Aug 23, 2018",0
"Aug 24, 2018",0
"Aug 25, 2018",0
"Aug 26, 2018",0
"Aug 27, 2018",0
"Aug 28, 2018",0
"Aug 29, 2018",0.04
"Aug 30, 2018",0.806
"Aug 31, 2018",0
"Sep 1, 2018",0
"Sep 2, 2018",0
"Sep 3, 2018",0
"Sep 4, 2018",0
"Sep 5, 2018",0.559
"Sep 6, 2018",0
"Sep 7, 2018",0
"Sep 8, 2018",0
"Sep 9, 2018",0
"Sep 10, 2018",0
"Sep 11, 2018",0
"Sep 12, 2018",0.092
"Sep 13, 2018",0
"Sep 14, 2018",0
"Sep 15, 2018",2.579
"Sep 16, 2018",0.287
"Sep 17, 2018",1.474
"Sep 18, 2018",0.619
"Sep 19, 2018",1.54
"Sep 20, 2018",0
"Sep 21, 2018",0.619
"Sep 22, 2018",0
"Sep 23, 2018",0
"Sep 24, 2018",0
"Sep 25, 2018",0
"Sep 26, 2018",0.005
"Sep 27, 2018",0
"Sep 28, 2018",0
"Sep 29, 2018",0.25
"Sep 30, 2018",0
"Oct 1, 2018",0.068
"Oct 2, 2018",0.172
"Oct 3, 2018",0
"Oct 4, 2018",0.081
"Oct 5, 2018",0
"Oct 6, 2018",0
"Oct 7, 2018",0
"Oct 8, 2018",1.115
"Oct 9, 2018",0
"Oct 10, 2018",0
"Oct 11, 2018",0
"Oct 12, 2018",0
"Oct 13, 2018",0
"Oct 14, 2018",0.313
"Oct 15, 2018",0.902
"Oct 16, 2018",0.422
"Oct 17, 2018",1.266
"Oct 18, 2018",0.027
