"","date","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA"
"59",2020-03-24,NA,NA,0.561104,0,0.514493,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141048,0,NA,NA,NA,NA,NA,NA,0.271504,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228561,0,0.531515,0,NA,NA,0.389545,0,0.490319,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571595,0,0.572259,0,0.334626,0,0.141203,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375936,0,0.54339,0,NA,NA,NA,NA,NA,NA,NA,NA,0.662532,0,NA,NA,NA,NA,0.553219,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556681,0,NA,NA,0.540592,0,0.5453,0,NA,NA,NA,NA,0.541298,0,NA,NA,NA,NA,NA,NA,0.578294,0,NA,NA,NA,NA,NA,NA,NA,NA,0.559001,0,NA,NA,NA,NA,NA,NA,0.390115,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559409,0,NA,NA,NA,NA,0.562211,0,NA,NA,0.55634,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566761,0,NA,NA,0.568138,0,NA,NA,NA,NA,0.529927,0,0.524407,0
"60",2020-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421469,0,NA,NA,0.112382,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.459212,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521158,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.540473,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002331,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.604226,0,NA,NA,NA,NA,NA,NA
"61",2020-04-03,NA,NA,0.523149,0,0.357862,0,0.484246,0,0.45412,0,0.399687,0,0.518165,0,0.480801,0,0.505956,0,0.494476,0,0.488151,0,NA,NA,NA,NA,0.461825,0,NA,NA,0.256853,0,0.462816,0,0.496837,0,0.445583,0,0.478211,0,0.46448,0,0.474191,0,0.27752,0,0.304133,0,0.452638,0,0.445934,0,0.447937,0,NA,NA,0.511224,0,NA,NA,0.438261,0,NA,NA,0.428735,0,0.5626,0,0.502983,0,0.138327,0,0.281013,0,0.515217,0,0.515861,0,0.194843,0,0.436455,0,NA,NA,0.523611,0,0.508027,0,NA,NA,0.477995,0,0.495642,0,NA,NA,0.593898,0,0.473805,0,0.499808,0,0.513199,0,-0.010598,0,0.240249,0,0.492317,0,0.461748,0,0.471161,0,0.489302,0,NA,NA,0.245856,0,0.48757,0,0.510798,0,0.466023,0,0.290087,0,0.493252,0,0.50908,0,0.496254,0,0.255099,0,0.522576,0,0.545153,0,NA,NA,0.523338,0,NA,NA,0.509833,0,0.512014,0,NA,NA,0.486461,0,NA,NA,0.547199,0,0.496679,0,0.243461,0,0.501103,0,0.480819,0,0.498399,0,0.43758,0,0.007969,0,0.503678,0,0.498826,0,0.44105,0,0.53083,0,0.503567,0,0.430045,0,0.528427,0,0.455202,0,0.487982,0,NA,NA,0.531262,0,0.504965,0,0.545039,0,0.503329,0,0.488122,0,0.473807,0
"62",2020-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567213,0,NA,NA,NA,NA,NA,NA
"63",2020-04-28,-0.006381,0,0.530471,0,0.460812,0,NA,NA,0.537064,0,0.310223,0,0.512711,0,0.509679,0,NA,NA,0.503279,0,0.492346,0,0.140031,0,0.4803,0,0.522302,0,0.55415,0,0.305505,0,0.44841,0,NA,NA,NA,NA,0.495994,0,0.469395,0,0.473192,0,0.479027,0,0.495008,0,0.486867,0,0.443059,0,0.475951,0,0.498845,0,0.514613,0,NA,NA,0.450868,0,0.521265,0,0.507523,0,NA,NA,0.511548,0,0.212188,0,NA,NA,0.54,0,0.523643,0,0.214739,0,0.484104,0,0.088906,0,NA,NA,NA,NA,0.53158,0,0.468637,0,NA,NA,0.228035,0,NA,NA,0.417841,0,0.502799,0,0.510297,0,-0.012988,0,0.664603,0,0.497171,0,0.435718,0,0.466939,0,0.500353,0,NA,NA,0.494985,0,0.487071,0,0.547009,0,0.44395,0,0.456763,0,0.514325,0,0.511013,0,0.492764,0,NA,NA,0.523676,0,NA,NA,0.487443,0,0.529055,0,0.003788,0,NA,NA,0.533174,0,0.503913,0,0.487232,0,0.530633,0,0.552992,0,0.505972,0,0.508198,0,NA,NA,0.487162,0,0.505146,0,0.498429,0,NA,NA,0.534855,0,0.505643,0,0.527498,0,0.542715,0,0.526838,0,0.433176,0,NA,NA,0.448068,0,0.47385,0,NA,NA,0.554178,0,0.50284,0,0.559267,0,NA,NA,0.253552,0,0.489834,0
"64",2020-05-03,0.001854,0,0.511838,0,0.432315,0,0.327992,0,NA,NA,0.38533,0,0.478303,0,0.48446,0,0.456812,0,NA,NA,0.345139,0,0.124172,0,0.303997,0,0.468382,0,0.509321,0,0.290532,0,0.429119,0,0.452672,0,0.457844,0,0.463433,0,0.184087,0,NA,NA,0.444444,0,0.378401,0,0.452396,0,0.419284,0,0.438937,0,0.499143,0,0.472225,0,-0.002086,0,0.417108,0,0.479633,0,0.469738,0,NA,NA,0.486741,0,0.217368,0,0.213485,0,0.502232,0,NA,NA,0.196552,0,0.447426,0,0.132118,0,0.36852,0,0.294227,0,0.462454,0,0.435607,0,0.462406,0,0.199806,0,0.514135,0,0.443161,0,0.470311,0,0.492472,0,NA,NA,NA,NA,0.334623,0,0.41403,0,0.448744,0,0.4639,0,0.471798,0,0.461402,0,0.481996,0,NA,NA,0.415575,0,0.429805,0,0.370067,0,0.513876,0,0.448689,0,0.24448,0,0.481693,0,0.503596,0,0.443467,0,0.490708,0,0.009256,0,0.390187,0,0.488077,0,0.457924,0,0.458716,0,0.452467,0,0.485738,0,0.479413,0,NA,NA,0.496275,0,0.455092,0,0.464486,0,NA,NA,0.018865,0,0.499935,0,0.36662,0,0.476192,0,0.498457,0,NA,NA,0.407547,0,0.488509,0,0.42966,0,0.423887,0,0.474864,0,0.52141,0,0.466131,0,0.515344,0,0.470828,0,0.473942,0,0.317128,0
"65",2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517289,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502326,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503873,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.415476,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",2020-05-23,0.109905,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160293,0,NA,NA,NA,NA,NA,NA,0.460632,0,NA,NA,0.307783,0,NA,NA,0.458867,0,NA,NA,NA,NA,0.472435,0,NA,NA,0.455317,0,0.479409,0,NA,NA,NA,NA,0.414751,0,NA,NA,NA,NA,-0.020613,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242869,0,NA,NA,0.539836,0,0.202786,0,NA,NA,0.124263,0,0.220929,0,NA,NA,0.466809,0,0.321751,0,NA,NA,NA,NA,NA,NA,NA,NA,0.45709,0,NA,NA,NA,NA,NA,NA,0.497235,0,NA,NA,NA,NA,NA,NA,NA,NA,0.499114,0,NA,NA,NA,NA,NA,NA,0.432129,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354027,0,NA,NA,0.451985,0,0.305106,0,NA,NA,NA,NA,-0.011283,0,0.332272,0,0.464896,0,0.529091,0,NA,NA,0.460029,0,0.415775,0,NA,NA,0.421857,0,NA,NA,NA,NA,0.419634,0,0.491618,0,NA,NA,NA,NA,NA,NA,NA,NA
"67",2020-05-28,-0.008472,0,0.491687,0,0.437476,0,0.459631,0,0.50889,0,0.401577,0,0.47325,0,0.49812,0,0.454044,0,0.464467,0,0.466824,0,0.120534,0,0.452471,0,0.469311,0,0.512339,0,0.291163,0,0.415125,0,0.454382,0,0.454514,0,0.473916,0,0.457437,0,0.448768,0,0.449015,0,0.464291,0,0.453654,0,0.417156,0,0.457314,0,0.489501,0,0.476407,0,-0.014383,0,0.429911,0,0.48578,0,0.479851,0,0.539269,0,0.480968,0,0.214972,0,0.237659,0,0.508051,0,0.495361,0,0.187862,0,0.449478,0,0.124038,0,0.481269,0,0.475505,0,0.472878,0,0.441713,0,0.46119,0,0.194129,0,0.607608,0,0.436224,0,0.477976,0,0.475049,0,0.002791,0,0.591973,0,0.460705,0,0.382002,0,0.437514,0,0.45915,0,0.474312,0,0.464996,0,0.466672,0,0.487005,0,0.410116,0,0.412051,0,0.478131,0,0.475138,0,0.463508,0,0.215759,0,0.499753,0,0.499006,0,0.437729,0,0.501938,0,-0.001881,0,0.475129,0,0.49981,0,0.459824,0,0.456764,0,0.470555,0,0.483574,0,0.465537,0,0.476782,0,0.474384,0,0.455979,0,0.471516,0,0.468922,0,0.000701,0,0.511481,0,0.47088,0,0.48791,0,0.513291,0,0.497534,0,0.405311,0,0.490698,0,0.411555,0,0.419213,0,0.475524,0,0.522358,0,0.477834,0,0.512846,0,0.480896,0,0.471211,0,0.460659,0
"68",2020-06-02,-0.006361,0,0.478349,0,0.423643,0,0.444798,0,0.490947,0,0.388521,0,0.454362,0,0.495725,0,0.446999,0,0.452465,0,0.459727,0,0.115711,0,0.439151,0,0.458352,0,0.499631,0,0.300223,0,0.407759,0,0.444557,0,0.446203,0,0.455792,0,0.448906,0,0.445288,0,0.441322,0,0.452339,0,0.438599,0,0.40801,0,0.428973,0,0.479179,0,0.465548,0,-0.010402,0,0.392304,0,0.476946,0,0.46903,0,0.5314,0,0.472739,0,0.206038,0,0.215973,0,0.477476,0,0.488813,0,0.190456,0,0.433735,0,0.112384,0,0.471233,0,0.468334,0,0.460747,0,0.428867,0,0.452289,0,0.175737,0,0.595604,0,0.431931,0,0.461162,0,0.467415,0,0.016173,0,0.588148,0,0.450983,0,0.373175,0,0.429762,0,0.453319,0,0.460408,0,0.45389,0,0.458232,0,0.478579,0,0.400682,0,0.40643,0,0.470463,0,0.470467,0,0.448185,0,0.215718,0,0.489144,0,0.493201,0,0.423907,0,0.48276,0,-0.00612,0,0.469847,0,0.492345,0,0.450819,0,0.447038,0,0.458643,0,0.475364,0,0.447644,0,0.47015,0,0.466295,0,0.440512,0,0.458512,0,0.4567,0,0.004698,0,0.503786,0,0.455058,0,0.477248,0,0.503389,0,0.476483,0,0.392272,0,0.478953,0,0.405718,0,0.40801,0,0.466247,0,0.502926,0,0.461705,0,0.507006,0,0.467684,0,0.462821,0,0.449062,0
"69",2020-06-07,0.000467,0,0.472883,0,NA,NA,0.17892,0,NA,NA,NA,NA,NA,NA,0.442718,0,NA,NA,NA,NA,NA,NA,0.128669,0,0.441719,0,NA,NA,0.506617,0,0.309164,0,0.295863,0,0.452174,0,NA,NA,NA,NA,NA,NA,0.456777,0,NA,NA,0.297217,0,NA,NA,0.344528,0,NA,NA,NA,NA,0.481479,0,-0.011023,0,NA,NA,NA,NA,0.480367,0,0.551955,0,NA,NA,NA,NA,0.28726,0,NA,NA,NA,NA,0.186572,0,NA,NA,0.120455,0,0.484749,0,0.366821,0,0.423122,0,0.238607,0,NA,NA,0.002554,0,0.422873,0,0.358277,0,NA,NA,NA,NA,0.015872,0,NA,NA,NA,NA,0.387348,0,NA,NA,NA,NA,NA,NA,0.473596,0,NA,NA,0.390105,0,NA,NA,0.409069,0,0.473097,0,NA,NA,NA,NA,0.205376,0,0.426937,0,NA,NA,NA,NA,0.510545,0,-0.001646,0,0.422132,0,0.374158,0,0.486029,0,0.332498,0,0.44031,0,NA,NA,NA,NA,NA,NA,0.534081,0,0.19699,0,0.476353,0,NA,NA,NA,NA,0.504021,0,NA,NA,NA,NA,NA,NA,0.518023,0,0.41534,0,NA,NA,NA,NA,NA,NA,NA,NA,0.475912,0,NA,NA,0.480143,0,NA,NA,0.464228,0,NA,NA
"70",2020-06-12,-0.004484,0,0.454636,0,0.413032,0,0.40188,0,0.481945,0,0.369776,0,NA,NA,0.474667,0,0.430937,0,0.435564,0,0.421965,0,0.128484,0,0.414889,0,0.444416,0,0.47762,0,0.302434,0,0.376463,0,0.429393,0,0.431103,0,0.441353,0,NA,NA,0.426624,0,0.424525,0,0.438673,0,0.417776,0,0.377995,0,0.400799,0,0.42112,0,0.448981,0,-0.007348,0,0.378762,0,0.448154,0,0.443815,0,0.518248,0,NA,NA,0.201268,0,0.216696,0,0.443705,0,0.458312,0,0.194436,0,0.423394,0,0.1101,0,0.384016,0,0.451624,0,0.408308,0,0.395695,0,0.436503,0,0.17093,0,0.575831,0,0.401625,0,0.44436,0,0.438471,0,0.059722,0,NA,NA,0.431437,0,0.348586,0,NA,NA,0.436744,0,0.428133,0,NA,NA,0.439715,0,0.464935,0,0.371477,0,0.379029,0,0.42862,0,0.441955,0,0.430798,0,0.212164,0,0.461777,0,0.476858,0,0.405679,0,0.445984,0,0.00165,0,0.431517,0,0.480443,0,0.428832,0,0.403471,0,0.435326,0,0.458677,0,0.430317,0,NA,NA,0.434851,0,0.42441,0,0.445543,0,0.443893,0,0.00682,0,0.481421,0,0.430267,0,0.455568,0,0.48617,0,0.468224,0,0.374546,0,0.459751,0,0.38021,0,0.393878,0,0.413386,0,0.476739,0,0.429768,0,0.486539,0,0.457071,0,0.452141,0,NA,NA
"71",2020-06-22,-0.004731,0,0.458569,0,0.421486,0,0.447251,0,0.489024,0,0.370794,0,0.447238,0,0.503801,0,0.441285,0,0.445532,0,0.446737,0,0.136084,0,0.433726,0,0.457951,0,0.49069,0,0.320066,0,0.415362,0,0.43659,0,0.443203,0,0.44887,0,0.375871,0,NA,NA,0.430818,0,0.446773,0,0.427387,0,0.405099,0,0.424661,0,0.466328,0,0.45869,0,-0.008541,0,0.39451,0,0.465621,0,0.448381,0,0.533937,0,NA,NA,0.2154,0,0.289521,0,0.454351,0,0.475809,0,0.204464,0,0.428462,0,0.109521,0,0.459891,0,0.456872,0,0.455303,0,0.422233,0,0.445883,0,0.180655,0,0.619797,0,0.426222,0,0.451662,0,NA,NA,0.118294,0,NA,NA,0.462084,0,0.349358,0,NA,NA,0.457699,0,0.462648,0,0.445883,0,0.482755,0,0.469987,0,0.38963,0,0.38622,0,0.47348,0,0.359208,0,0.43992,0,0.218336,0,0.484999,0,0.490115,0,0.396472,0,0.461597,0,0.004263,0,0.466588,0,0.493312,0,0.443949,0,0.416583,0,0.447722,0,0.47107,0,0.434724,0,NA,NA,0.460072,0,0.432,0,0.45561,0,0.449988,0,0.008016,0,0.483914,0,0.432869,0,0.475899,0,0.501371,0,0.475285,0,0.383772,0,0.471348,0,0.403499,0,0.401042,0,0.457366,0,0.490054,0,0.46032,0,0.505892,0,0.466228,0,0.460606,0,0.439108,0
"72",2020-06-27,-0.004489,0,0.458146,0,0.411024,0,0.423779,0,0.481048,0,0.351536,0,0.436782,0,0.464989,0,0.420121,0,0.435493,0,0.443018,0,0.143714,0,0.415669,0,0.448065,0,0.475605,0,0.294589,0,0.390489,0,0.417223,0,0.425518,0,0.431094,0,0.40501,0,0.423914,0,0.407576,0,0.429457,0,0.413151,0,0.394445,0,0.401556,0,0.449787,0,0.443402,0,-0.010648,0,0.382181,0,0.447458,0,0.423079,0,0.514573,0,0.460191,0,0.215255,0,0.234273,0,0.421746,0,0.453216,0,0.18114,0,0.422304,0,0.115195,0,0.440643,0,0.436712,0,0.433301,0,0.403056,0,0.42877,0,0.197025,0,0.567195,0,0.391172,0,0.43685,0,0.444699,0,0.131197,0,0.552456,0,0.427067,0,0.318555,0,0.410934,0,0.429405,0,0.447245,0,0.429457,0,0.428585,0,0.449192,0,0.376765,0,0.361627,0,0.457242,0,0.438673,0,0.430838,0,0.19868,0,0.464771,0,0.464492,0,0.379838,0,0.433323,0,0.002119,0,0.441191,0,0.473548,0,0.427671,0,0.423121,0,0.426773,0,0.451526,0,0.427081,0,0.444952,0,0.438447,0,0.42951,0,0.442567,0,0.434637,0,0.009906,0,0.455924,0,0.416776,0,0.455915,0,0.480523,0,0.462351,0,0.376807,0,0.446715,0,0.379568,0,0.38844,0,0.438206,0,0.475875,0,0.435809,0,0.465767,0,0.447387,0,0.446256,0,0.424073,0
"73",2020-07-02,NA,NA,NA,NA,0.401862,0,0.43722,0,0.46802,0,0.346348,0,0.429975,0,0.45041,0,0.373578,0,0.144594,0,0.431473,0,NA,NA,0.376278,0,NA,NA,NA,NA,0.291047,0,0.38742,0,0.419952,0,0.423241,0,0.419981,0,0.393505,0,0.416523,0,0.40061,0,0.423596,0,0.39778,0,NA,NA,0.390518,0,0.450492,0,0.425029,0,NA,NA,0.366222,0,0.449641,0,0.407748,0,NA,NA,0.454064,0,0.217901,0,0.236683,0,0.399936,0,NA,NA,0.19168,0,0.424242,0,NA,NA,NA,NA,NA,NA,NA,NA,0.383379,0,0.433229,0,NA,NA,NA,NA,0.393166,0,0.421307,0,0.436843,0,NA,NA,0.538001,0,0.426918,0,0.329765,0,0.407199,0,0.427079,0,NA,NA,0.42001,0,0.426579,0,NA,NA,0.377495,0,0.356139,0,0.460276,0,0.428726,0,0.423641,0,NA,NA,NA,NA,0.453446,0,0.354671,0,0.4176,0,NA,NA,0.446829,0,NA,NA,NA,NA,0.421212,0,NA,NA,NA,NA,0.421226,0,0.437358,0,0.362915,0,0.428767,0,0.441684,0,0.4253,0,NA,NA,0.448754,0,0.408273,0,NA,NA,0.482278,0,0.46734,0,0.343367,0,0.457311,0,0.373848,0,0.392285,0,NA,NA,0.465799,0,0.403482,0,0.458029,0,0.401955,0,NA,NA,0.412422,0
"74",2020-07-07,NA,NA,NA,NA,NA,NA,NA,NA,0.411699,0,0.187475,0,NA,NA,NA,NA,0.412682,0,0.455353,0,NA,NA,0.141485,0,NA,NA,NA,NA,0.287392,0,NA,NA,NA,NA,NA,NA,NA,NA,0.431363,0,NA,NA,NA,NA,NA,NA,NA,NA,0.419525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373907,0,NA,NA,0.4283,0,0.503838,0,NA,NA,0.224428,0,NA,NA,NA,NA,NA,NA,NA,NA,0.421855,0,NA,NA,0.452139,0,0.294233,0,NA,NA,0.372474,0,NA,NA,0.167282,0,NA,NA,NA,NA,0.241631,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230193,0,NA,NA,NA,NA,NA,NA,NA,NA,0.006313,0,NA,NA,NA,NA,0.283143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42803,0,0.451159,0,0.401195,0,0.013173,0,0.459688,0,NA,NA,0.400288,0,NA,NA,0.431427,0,0.376607,0,NA,NA,NA,NA,NA,NA,0.419741,0,0.396307,0,0.384454,0,NA,NA,NA,NA,0.325985,0,NA,NA
