"","date","EVI2_hectareID_1","EVI2_sd_hectareID_1","EVI2_hectareID_2","EVI2_sd_hectareID_2","EVI2_hectareID_3","EVI2_sd_hectareID_3","EVI2_hectareID_4","EVI2_sd_hectareID_4","EVI2_hectareID_5","EVI2_sd_hectareID_5","EVI2_hectareID_6","EVI2_sd_hectareID_6","EVI2_hectareID_7","EVI2_sd_hectareID_7","EVI2_hectareID_8","EVI2_sd_hectareID_8","EVI2_hectareID_9","EVI2_sd_hectareID_9","EVI2_hectareID_10","EVI2_sd_hectareID_10","EVI2_hectareID_11","EVI2_sd_hectareID_11","EVI2_hectareID_12","EVI2_sd_hectareID_12","EVI2_hectareID_13","EVI2_sd_hectareID_13","EVI2_hectareID_14","EVI2_sd_hectareID_14","EVI2_hectareID_15","EVI2_sd_hectareID_15","EVI2_hectareID_16","EVI2_sd_hectareID_16","EVI2_hectareID_17","EVI2_sd_hectareID_17","EVI2_hectareID_18","EVI2_sd_hectareID_18","EVI2_hectareID_19","EVI2_sd_hectareID_19","EVI2_hectareID_20","EVI2_sd_hectareID_20","EVI2_hectareID_21","EVI2_sd_hectareID_21","EVI2_hectareID_22","EVI2_sd_hectareID_22","EVI2_hectareID_23","EVI2_sd_hectareID_23","EVI2_hectareID_24","EVI2_sd_hectareID_24","EVI2_hectareID_25","EVI2_sd_hectareID_25","EVI2_hectareID_26","EVI2_sd_hectareID_26","EVI2_hectareID_27","EVI2_sd_hectareID_27","EVI2_hectareID_28","EVI2_sd_hectareID_28","EVI2_hectareID_29","EVI2_sd_hectareID_29","EVI2_hectareID_30","EVI2_sd_hectareID_30","EVI2_hectareID_31","EVI2_sd_hectareID_31","EVI2_hectareID_32","EVI2_sd_hectareID_32","EVI2_hectareID_33","EVI2_sd_hectareID_33","EVI2_hectareID_34","EVI2_sd_hectareID_34","EVI2_hectareID_35","EVI2_sd_hectareID_35","EVI2_hectareID_36","EVI2_sd_hectareID_36","EVI2_hectareID_37","EVI2_sd_hectareID_37","EVI2_hectareID_38","EVI2_sd_hectareID_38","EVI2_hectareID_39","EVI2_sd_hectareID_39","EVI2_hectareID_40","EVI2_sd_hectareID_40","EVI2_hectareID_41","EVI2_sd_hectareID_41","EVI2_hectareID_42","EVI2_sd_hectareID_42","EVI2_hectareID_43","EVI2_sd_hectareID_43","EVI2_hectareID_44","EVI2_sd_hectareID_44","EVI2_hectareID_45","EVI2_sd_hectareID_45","EVI2_hectareID_46","EVI2_sd_hectareID_46","EVI2_hectareID_47","EVI2_sd_hectareID_47","EVI2_hectareID_48","EVI2_sd_hectareID_48","EVI2_hectareID_49","EVI2_sd_hectareID_49","EVI2_hectareID_50","EVI2_sd_hectareID_50","EVI2_hectareID_51","EVI2_sd_hectareID_51","EVI2_hectareID_52","EVI2_sd_hectareID_52","EVI2_hectareID_53","EVI2_sd_hectareID_53","EVI2_hectareID_54","EVI2_sd_hectareID_54","EVI2_hectareID_55","EVI2_sd_hectareID_55","EVI2_hectareID_56","EVI2_sd_hectareID_56","EVI2_hectareID_57","EVI2_sd_hectareID_57","EVI2_hectareID_58","EVI2_sd_hectareID_58","EVI2_hectareID_59","EVI2_sd_hectareID_59","EVI2_hectareID_60","EVI2_sd_hectareID_60","EVI2_hectareID_61","EVI2_sd_hectareID_61","EVI2_hectareID_62","EVI2_sd_hectareID_62","EVI2_hectareID_63","EVI2_sd_hectareID_63","EVI2_hectareID_64","EVI2_sd_hectareID_64","EVI2_hectareID_65","EVI2_sd_hectareID_65","EVI2_hectareID_66","EVI2_sd_hectareID_66","EVI2_hectareID_67","EVI2_sd_hectareID_67","EVI2_hectareID_68","EVI2_sd_hectareID_68","EVI2_hectareID_69","EVI2_sd_hectareID_69","EVI2_hectareID_70","EVI2_sd_hectareID_70","EVI2_hectareID_71","EVI2_sd_hectareID_71","EVI2_hectareID_72","EVI2_sd_hectareID_72","EVI2_hectareID_73","EVI2_sd_hectareID_73","EVI2_hectareID_74","EVI2_sd_hectareID_74","EVI2_hectareID_75","EVI2_sd_hectareID_75","EVI2_hectareID_76","EVI2_sd_hectareID_76","EVI2_hectareID_77","EVI2_sd_hectareID_77","EVI2_hectareID_78","EVI2_sd_hectareID_78","EVI2_hectareID_79","EVI2_sd_hectareID_79","EVI2_hectareID_80","EVI2_sd_hectareID_80","EVI2_hectareID_81","EVI2_sd_hectareID_81","EVI2_hectareID_82","EVI2_sd_hectareID_82","EVI2_hectareID_83","EVI2_sd_hectareID_83","EVI2_hectareID_84","EVI2_sd_hectareID_84","EVI2_hectareID_85","EVI2_sd_hectareID_85","EVI2_hectareID_86","EVI2_sd_hectareID_86","EVI2_hectareID_87","EVI2_sd_hectareID_87","EVI2_hectareID_88","EVI2_sd_hectareID_88","EVI2_hectareID_89","EVI2_sd_hectareID_89","EVI2_hectareID_90","EVI2_sd_hectareID_90","EVI2_hectareID_91","EVI2_sd_hectareID_91","EVI2_hectareID_92","EVI2_sd_hectareID_92","EVI2_hectareID_93","EVI2_sd_hectareID_93","EVI2_hectareID_94","EVI2_sd_hectareID_94","EVI2_hectareID_95","EVI2_sd_hectareID_95","EVI2_hectareID_96","EVI2_sd_hectareID_96","EVI2_hectareID_97","EVI2_sd_hectareID_97","EVI2_hectareID_98","EVI2_sd_hectareID_98","EVI2_hectareID_99","EVI2_sd_hectareID_99","EVI2_hectareID_100","EVI2_sd_hectareID_100","EVI2_hectareID_101","EVI2_sd_hectareID_101","EVI2_hectareID_102","EVI2_sd_hectareID_102","EVI2_hectareID_103","EVI2_sd_hectareID_103","EVI2_hectareID_104","EVI2_sd_hectareID_104","EVI2_hectareID_105","EVI2_sd_hectareID_105","EVI2_hectareID_106","EVI2_sd_hectareID_106","EVI2_hectareID_107","EVI2_sd_hectareID_107","EVI2_hectareID_108","EVI2_sd_hectareID_108","EVI2_hectareID_109","EVI2_sd_hectareID_109","EVI2_hectareID_110","EVI2_sd_hectareID_110","EVI2_hectareID_111","EVI2_sd_hectareID_111","EVI2_hectareID_112","EVI2_sd_hectareID_112","EVI2_hectareID_113","EVI2_sd_hectareID_113","EVI2_hectareID_114","EVI2_sd_hectareID_114","EVI2_hectareID_115","EVI2_sd_hectareID_115","EVI2_hectareID_116","EVI2_sd_hectareID_116","EVI2_hectareID_117","EVI2_sd_hectareID_117","EVI2_hectareID_118","EVI2_sd_hectareID_118","EVI2_hectareID_119","EVI2_sd_hectareID_119","EVI2_hectareID_120","EVI2_sd_hectareID_120","EVI2_hectareID_121","EVI2_sd_hectareID_121","EVI2_hectareID_122","EVI2_sd_hectareID_122","EVI2_hectareID_123","EVI2_sd_hectareID_123","EVI2_hectareID_124","EVI2_sd_hectareID_124","EVI2_hectareID_125","EVI2_sd_hectareID_125","EVI2_hectareID_126","EVI2_sd_hectareID_126","EVI2_hectareID_127","EVI2_sd_hectareID_127","EVI2_hectareID_128","EVI2_sd_hectareID_128","EVI2_hectareID_129","EVI2_sd_hectareID_129"
"72",2020-06-24,0.452593,0,0.296284,0,0.464055,0,0.522915,0,0.430123,0,0.486509,0,0.522041,0,NA,NA,0.439056,0,0.453181,0,0.485986,0,0.471691,0,0.441087,0,0.450325,0,0.440026,0,NA,NA,0.474432,0,0.475415,0,0.474756,0,0.499534,0,0.460119,0,0.455274,0,0.466444,0,0.482825,0,0.450417,0,0.484722,0,0.458976,0,NA,NA,NA,NA,0.497317,0,0.478659,0,0.481948,0,0.478278,0,0.488934,0,0.502558,0,0.46897,0,0.445216,0,0.445835,0,0.486664,0,0.482988,0,NA,NA,NA,NA,NA,NA,0.457221,0,0.499915,0,NA,NA,0.505881,0,NA,NA,0.484943,0,NA,NA,NA,NA,0.465142,0,0.440769,0,NA,NA,0.48457,0,0.455651,0,0.477699,0,0.470246,0,0.500933,0,0.465438,0,NA,NA,0.508632,0,0.497855,0,0.492232,0,0.47527,0,0.469208,0,0.473179,0,0.486682,0,0.451959,0,0.492078,0,0.4566,0,0.475023,0,0.488984,0,0.474744,0,0.444928,0,0.439346,0,0.504913,0,0.466005,0,0.437937,0,0.445991,0,0.468606,0,0.513504,0,0.44856,0,0.47642,0,0.46664,0,0.479097,0,0.48874,0,0.479477,0,0.480406,0,0.447144,0,0.490742,0,0.466761,0,0.502963,0,0.434466,0,0.490671,0,0.509358,0,0.435786,0,0.455268,0,0.461784,0,0.476764,0,0.478044,0,0.432499,0,0.452718,0,0.430546,0,0.446474,0,NA,NA,0.462292,0,0.470555,0,0.482043,0,0.464931,0,0.472628,0,0.453363,0,0.484127,0,0.490515,0,0.502061,0,0.467508,0,0.483673,0,0.518708,0,0.484747,0,0.479775,0,0.451018,0,0.429683,0,NA,NA,0.483527,0,0.469365,0,NA,NA,0.417293,0,0.445371,0,0.499492,0
"73",2020-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.505549,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564654,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2020-07-09,0.465093,0,0.360977,0,0.443712,0,0.496341,0,0.463514,0,0.45827,0,0.494868,0,0.436781,0,0.462365,0,0.43855,0,0.464754,0,0.456798,0,0.424702,0,0.456747,0,0.421963,0,0.437962,0,0.450297,0,0.45515,0,0.463982,0,0.477678,0,0.444699,0,0.450819,0,0.455505,0,0.461424,0,0.456241,0,0.466415,0,0.446546,0,0.439248,0,0.464874,0,0.47308,0,0.470331,0,0.457989,0,0.461502,0,0.465262,0,0.481118,0,0.457889,0,0.425244,0,0.450082,0,0.470909,0,0.469129,0,0.442963,0,0.447432,0,0.474522,0,0.468622,0,0.48617,0,0.456117,0,0.486238,0,0.454566,0,0.468719,0,0.524977,0,0.444402,0,0.44454,0,0.424005,0,0.44702,0,0.466247,0,0.547764,0,0.454148,0,0.450368,0,0.499386,0,0.46589,0,0.501773,0,0.497963,0,0.481645,0,0.473938,0,0.452734,0,0.459751,0,0.458202,0,0.469108,0,0.432624,0,0.473766,0,0.437859,0,0.452974,0,0.498721,0,0.45906,0,0.468079,0,0.451981,0,0.487143,0,0.448109,0,0.405587,0,0.471962,0,0.450923,0,0.504538,0,0.457337,0,0.45735,0,0.44691,0,0.461073,0,0.474593,0,0.463745,0,0.458657,0,0.42497,0,0.452571,0,0.464315,0,0.480299,0,0.434453,0,0.496666,0,0.480373,0,0.471445,0,0.459648,0,0.469758,0,0.460416,0,0.458914,0,0.443715,0,0.451369,0,0.431583,0,0.437476,0,0.453758,0,0.44903,0,0.452185,0,0.459654,0,0.446294,0,0.451845,0,0.449775,0,0.461604,0,0.464176,0,0.485622,0,0.477684,0,0.468446,0,0.500537,0,0.487201,0,0.462714,0,0.457871,0,0.440083,0,0.436988,0,0.465192,0,0.458754,0,0.46652,0,0.461785,0,0.453091,0,0.47057,0
"75",2020-07-14,0.469303,0,0.368036,0,0.452317,0,0.504661,0,0.464346,0,0.463344,0,0.497554,0,0.442176,0,0.46673,0,0.441643,0,0.471927,0,0.460601,0,0.432593,0,0.463641,0,0.427434,0,0.435281,0,0.452378,0,0.458904,0,0.46763,0,0.478538,0,0.449027,0,0.460204,0,0.463681,0,0.461408,0,0.460122,0,0.469799,0,0.449019,0,0.44387,0,0.467709,0,0.483704,0,0.475203,0,0.462208,0,0.46268,0,0.469995,0,0.482848,0,0.46225,0,0.427413,0,0.453371,0,0.475564,0,0.47384,0,0.449416,0,0.450083,0,0.477261,0,0.47407,0,0.49093,0,0.457143,0,0.478881,0,0.457504,0,0.47488,0,0.529191,0,0.445954,0,0.438287,0,0.428537,0,0.453766,0,0.469257,0,0.548645,0,0.456459,0,0.456926,0,0.502934,0,0.465565,0,0.50772,0,0.492549,0,0.485086,0,0.482015,0,0.460637,0,0.463649,0,0.461611,0,0.477072,0,0.43852,0,0.478798,0,0.443056,0,0.45472,0,0.501921,0,0.46473,0,0.471572,0,0.455113,0,0.490807,0,0.453118,0,0.4032,0,0.47654,0,0.456053,0,0.502884,0,0.463735,0,0.468178,0,0.450595,0,0.465451,0,0.482326,0,0.466499,0,0.458177,0,0.421271,0,0.45034,0,0.470037,0,0.486805,0,0.434067,0,0.500645,0,0.4844,0,0.480375,0,0.464554,0,0.471479,0,0.463651,0,0.460645,0,0.44156,0,0.459165,0,0.438706,0,0.431155,0,0.456286,0,0.451245,0,0.457478,0,0.461701,0,0.454641,0,0.456584,0,0.450785,0,0.465219,0,0.470573,0,0.478811,0,0.480823,0,0.471028,0,0.496106,0,0.486919,0,0.464193,0,0.461938,0,0.443878,0,0.43992,0,0.46407,0,0.460847,0,0.472396,0,0.466897,0,0.458235,0,0.473258,0
"76",2020-07-29,NA,NA,NA,NA,NA,NA,0.42416,0,NA,NA,NA,NA,NA,NA,0.482826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.461099,0,0.153892,0,0.485969,0,0.498364,0,NA,NA,NA,NA,0.503498,0,NA,NA,NA,NA,NA,NA,0.227794,0,0.460157,0,NA,NA,0.48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312778,0,NA,NA,0.517768,0,NA,NA,0.475249,0,NA,NA,NA,NA,0.534501,0,0.499755,0,NA,NA,0.516303,0,0.497706,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.557803,0,NA,NA,NA,NA,0.470141,0,0.500895,0,NA,NA,0.610165,0,0.465442,0,NA,NA,NA,NA,NA,NA,NA,NA,0.466686,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.450596,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45131,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491805,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565953,0,0.520303,0,0.283047,0,0.480856,0,0.508431,0,NA,NA,NA,NA,NA,NA,0.127477,0,0.420552,0,NA,NA,NA,NA,NA,NA,0.491397,0,NA,NA,0.249444,0,NA,NA,NA,NA,0.200989,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.399279,0,NA,NA,NA,NA,0.50099,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2020-08-03,NA,NA,0.298595,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465426,0,NA,NA,NA,NA,0.504146,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499412,0,0.311189,0,NA,NA,NA,NA,0.383072,0,0.501767,0,NA,NA,NA,NA,NA,NA,0.442914,0,NA,NA,0.47213,0,0.487813,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.518953,0,NA,NA,0.507992,0,0.441955,0,0.42528,0,0.461912,0,0.452397,0,0.465627,0,0.547431,0,NA,NA,NA,NA,0.449639,0,NA,NA,0.501629,0,NA,NA,0.342699,0,NA,NA,0.284213,0,NA,NA,0.468683,0,NA,NA,0.54608,0,NA,NA,NA,NA,0.506135,0,0.509355,0,0.33345,0,NA,NA,0.527453,0,NA,NA,0.483176,0,0.494696,0,0.512831,0,NA,NA,NA,NA,0.276084,0,NA,NA,0.230343,0,0.527419,0,NA,NA,0.560754,0,NA,NA,NA,NA,0.436163,0,NA,NA,0.532776,0,0.467461,0,NA,NA,0.199497,0,NA,NA,NA,NA,NA,NA,0.528465,0,0.529254,0,0.490075,0,NA,NA,0.529807,0,0.353405,0,0.514377,0,0.487623,0,0.53502,0,NA,NA,0.348281,0,0.5032,0,0.517982,0,NA,NA,0.48222,0,0.490951,0,NA,NA,NA,NA,0.278995,0,0.485894,0,NA,NA,0.470885,0,NA,NA,NA,NA,NA,NA,0.508024,0,NA,NA,NA,NA,0.524451,0,0.447269,0,NA,NA,NA,NA,0.521099,0,NA,NA,0.501255,0,NA,NA,NA,NA,NA,NA,0.239473,0,0.512793,0,0.368638,0,NA,NA,NA,NA
"78",2020-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274321,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220046,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125493,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2020-08-13,NA,NA,0.141346,0,NA,NA,NA,NA,NA,NA,NA,NA,0.527622,0,0.463831,0,NA,NA,NA,NA,0.528014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.468876,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133483,0,NA,NA,NA,NA,NA,NA,0.534977,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496992,0,NA,NA,NA,NA,0.486905,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50348,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51255,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2020-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358617,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",2020-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481315,0,NA,NA,NA,NA,0.491696,0,NA,NA,NA,NA,NA,NA,0.5576,0,NA,NA,NA,NA,0.49405,0,NA,NA,NA,NA,0.501388,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.493234,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34368,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50496,0,NA,NA,NA,NA,0.501963,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.471674,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528638,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2020-09-02,NA,NA,0.305097,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525056,0,0.500704,0,NA,NA,0.47504,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438113,0,NA,NA,NA,NA,NA,NA,0.593991,0,0.447225,0,NA,NA,NA,NA,NA,NA,NA,NA,0.637213,0,NA,NA,NA,NA,0.536182,0,0.479927,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511718,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475368,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.455839,0,0.528596,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.492853,0,0.519173,0,0.520345,0,NA,NA,NA,NA,0.222257,0,0.18713,0,0.460114,0,0.483516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43855,0,0.501687,0,0.521124,0,NA,NA,0.48226,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513615,0
"83",2020-09-07,NA,NA,0.422393,0,0.477752,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.510295,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
